date,datetime,cash_type,card,money,coffee_name
2024/5/23,2024/5/23 16:18,card,ANON-0000-0000-0180,37.72,Cappuccino
2024/5/23,2024/5/23 16:41,card,ANON-0000-0000-0077,37.72,Latte
2024/5/23,2024/5/23 17:14,card,ANON-0000-0000-0153,37.72,Cappuccino
2024/5/23,2024/5/23 17:15,card,ANON-0000-0000-0153,37.72,Latte
2024/5/23,2024/5/23 19:03,card,ANON-0000-0000-0204,27.92,Cortado
2024/5/23,2024/5/23 19:17,card,ANON-0000-0000-0134,37.72,Cappuccino
2024/5/23,2024/5/23 19:18,card,ANON-0000-0000-0205,37.72,Cappuccino
2024/5/23,2024/5/23 19:42,card,ANON-0000-0000-0206,37.72,Cappuccino
2024/5/23,2024/5/23 20:15,card,ANON-0000-0000-0207,37.72,Cappuccino
2024/5/23,2024/5/23 20:16,card,ANON-0000-0000-0207,37.72,Latte
2024/5/23,2024/5/23 22:48,card,ANON-0000-0000-0208,32.82,Americano with Milk
2024/5/23,2024/5/23 22:55,cash,,39,Hot Chocolate
2024/5/24,2024/5/24 11:11,card,ANON-0000-0000-0141,27.92,Cortado
2024/5/24,2024/5/24 11:15,card,ANON-0000-0000-0012,27.92,Americano
2024/5/24,2024/5/24 11:16,card,ANON-0000-0000-0012,27.92,Americano
2024/5/24,2024/5/24 16:07,card,ANON-0000-0000-0081,37.72,Hot Chocolate
2024/5/24,2024/5/24 18:17,card,ANON-0000-0000-0209,27.92,Cortado
2024/5/24,2024/5/24 18:18,card,ANON-0000-0000-0209,27.92,Cortado
2024/5/24,2024/5/24 22:30,card,ANON-0000-0000-0210,32.82,Americano with Milk
2024/5/25,2024/5/25 7:40,cash,,29,Americano
2024/5/25,2024/5/25 12:13,card,ANON-0000-0000-0211,37.72,Latte
2024/5/25,2024/5/25 12:40,cash,,29,Americano
2024/5/25,2024/5/25 12:42,card,ANON-0000-0000-0212,32.82,Americano with Milk
2024/5/25,2024/5/25 12:43,card,ANON-0000-0000-0212,32.82,Americano with Milk
2024/5/25,2024/5/25 12:58,card,ANON-0000-0000-0213,32.82,Americano with Milk
2024/5/25,2024/5/25 16:47,card,ANON-0000-0000-0040,32.82,Americano with Milk
2024/5/25,2024/5/25 16:48,card,ANON-0000-0000-0040,27.92,Americano
2024/5/26,2024/5/26 10:20,card,ANON-0000-0000-0001,37.72,Latte
2024/5/26,2024/5/26 14:24,card,ANON-0000-0000-0214,32.82,Americano with Milk
2024/5/26,2024/5/26 14:26,card,ANON-0000-0000-0215,27.92,Cortado
2024/5/26,2024/5/26 14:40,card,ANON-0000-0000-0216,32.82,Americano with Milk
2024/5/26,2024/5/26 17:19,card,ANON-0000-0000-0217,37.72,Cappuccino
2024/5/26,2024/5/26 18:09,card,ANON-0000-0000-0218,37.72,Hot Chocolate
2024/5/26,2024/5/26 18:11,card,ANON-0000-0000-0218,37.72,Hot Chocolate
2024/5/26,2024/5/26 18:13,card,ANON-0000-0000-0218,27.92,Americano
2024/5/26,2024/5/26 18:39,card,ANON-0000-0000-0219,37.72,Latte
2024/5/26,2024/5/26 20:59,card,ANON-0000-0000-0220,37.72,Hot Chocolate
2024/5/26,2024/5/26 21:00,card,ANON-0000-0000-0220,37.72,Cappuccino
2024/5/26,2024/5/26 21:02,card,ANON-0000-0000-0221,27.92,Cortado
2024/5/26,2024/5/26 21:03,card,ANON-0000-0000-0222,37.72,Cappuccino
2024/5/26,2024/5/26 21:04,card,ANON-0000-0000-0221,37.72,Latte
2024/5/26,2024/5/26 21:06,card,ANON-0000-0000-0223,37.72,Cappuccino
2024/5/27,2024/5/27 11:34,card,ANON-0000-0000-0012,27.92,Americano
2024/5/27,2024/5/27 14:05,card,ANON-0000-0000-0224,32.82,Americano with Milk
2024/5/27,2024/5/27 14:06,card,ANON-0000-0000-0224,37.72,Cocoa
2024/5/27,2024/5/27 15:11,card,ANON-0000-0000-0225,27.92,Americano
2024/5/27,2024/5/27 15:14,card,ANON-0000-0000-0225,27.92,Americano
2024/5/27,2024/5/27 17:50,card,ANON-0000-0000-0203,37.72,Latte
2024/5/27,2024/5/27 18:00,card,ANON-0000-0000-0226,27.92,Americano
2024/5/27,2024/5/27 19:16,card,ANON-0000-0000-0227,37.72,Latte
2024/5/27,2024/5/27 19:17,card,ANON-0000-0000-0228,37.72,Latte
2024/5/27,2024/5/27 21:29,card,ANON-0000-0000-0192,32.82,Americano with Milk
2024/5/27,2024/5/27 21:30,card,ANON-0000-0000-0206,37.72,Cappuccino
2024/5/28,2024/5/28 8:37,card,ANON-0000-0000-0012,32.82,Americano with Milk
2024/5/28,2024/5/28 9:20,card,ANON-0000-0000-0097,32.82,Americano with Milk
2024/5/28,2024/5/28 11:48,card,ANON-0000-0000-0229,37.72,Cappuccino
2024/5/28,2024/5/28 13:14,card,ANON-0000-0000-0230,37.72,Cappuccino
2024/5/28,2024/5/28 14:10,card,ANON-0000-0000-0194,37.72,Cocoa
2024/5/28,2024/5/28 16:25,card,ANON-0000-0000-0141,27.92,Cortado
2024/5/28,2024/5/28 17:21,cash,,39,Cappuccino
2024/5/28,2024/5/28 19:09,card,ANON-0000-0000-0231,27.92,Americano
2024/5/28,2024/5/28 19:10,card,ANON-0000-0000-0231,37.72,Latte
2024/5/28,2024/5/28 20:24,card,ANON-0000-0000-0009,32.82,Americano with Milk
2024/5/28,2024/5/28 20:50,card,ANON-0000-0000-0012,27.92,Americano
2024/5/29,2024/5/29 9:14,card,ANON-0000-0000-0232,37.72,Latte
2024/5/29,2024/5/29 10:48,cash,,39,Latte
2024/5/29,2024/5/29 11:14,card,ANON-0000-0000-0233,37.72,Hot Chocolate
2024/5/29,2024/5/29 15:10,card,ANON-0000-0000-0234,27.92,Americano
2024/5/29,2024/5/29 15:22,card,ANON-0000-0000-0235,37.72,Latte
2024/5/29,2024/5/29 15:45,card,ANON-0000-0000-0236,37.72,Cappuccino
2024/5/29,2024/5/29 16:45,card,ANON-0000-0000-0237,37.72,Latte
2024/5/29,2024/5/29 18:24,card,ANON-0000-0000-0238,27.92,Cortado
2024/5/29,2024/5/29 18:24,card,ANON-0000-0000-0238,37.72,Latte
2024/5/29,2024/5/29 20:30,card,ANON-0000-0000-0239,37.72,Hot Chocolate
2024/5/29,2024/5/29 20:32,card,ANON-0000-0000-0240,37.72,Cocoa
2024/5/30,2024/5/30 8:29,card,ANON-0000-0000-0241,37.72,Cappuccino
2024/5/30,2024/5/30 8:30,card,ANON-0000-0000-0241,37.72,Latte
2024/5/30,2024/5/30 8:37,card,ANON-0000-0000-0242,32.82,Americano with Milk
2024/5/30,2024/5/30 9:47,card,ANON-0000-0000-0001,37.72,Latte
2024/5/30,2024/5/30 14:56,card,ANON-0000-0000-0097,32.82,Americano with Milk
2024/5/30,2024/5/30 15:16,card,ANON-0000-0000-0243,23.02,Espresso
2024/5/30,2024/5/30 15:17,card,ANON-0000-0000-0012,23.02,Espresso
2024/5/30,2024/5/30 19:53,card,ANON-0000-0000-0206,37.72,Cappuccino
2024/5/30,2024/5/30 20:31,card,ANON-0000-0000-0244,37.72,Latte
2024/5/30,2024/5/30 20:46,card,ANON-0000-0000-0009,37.72,Hot Chocolate
2024/5/30,2024/5/30 20:47,card,ANON-0000-0000-0009,32.82,Americano with Milk
2024/5/31,2024/5/31 7:53,card,ANON-0000-0000-0245,32.82,Americano with Milk
2024/5/31,2024/5/31 9:21,card,ANON-0000-0000-0246,37.72,Latte
2024/5/31,2024/5/31 9:23,cash,,39,Latte
2024/5/31,2024/5/31 10:38,card,ANON-0000-0000-0247,37.72,Hot Chocolate
2024/5/31,2024/5/31 10:39,card,ANON-0000-0000-0248,37.72,Cocoa
2024/5/31,2024/5/31 14:50,card,ANON-0000-0000-0249,32.82,Americano with Milk
2024/5/31,2024/5/31 18:23,card,ANON-0000-0000-0250,37.72,Latte
2024/5/31,2024/5/31 18:25,card,ANON-0000-0000-0250,37.72,Latte
2024/5/31,2024/5/31 20:06,card,ANON-0000-0000-0180,37.72,Cappuccino
2024/5/31,2024/5/31 20:33,card,ANON-0000-0000-0134,32.82,Americano with Milk
2024/5/31,2024/5/31 20:34,card,ANON-0000-0000-0134,37.72,Latte
2024/5/31,2024/5/31 22:05,card,ANON-0000-0000-0206,37.72,Cappuccino
2024/5/31,2024/5/31 22:06,card,ANON-0000-0000-0206,32.82,Americano with Milk
2024/5/31,2024/5/31 22:07,card,ANON-0000-0000-0206,27.92,Cortado
2024/6/1,2024/6/1 8:27,card,ANON-0000-0000-0141,27.92,Cortado
2024/6/1,2024/6/1 9:48,card,ANON-0000-0000-0232,37.72,Latte
2024/6/1,2024/6/1 11:38,card,ANON-0000-0000-0250,37.72,Latte
2024/6/1,2024/6/1 14:28,card,ANON-0000-0000-0097,32.82,Americano with Milk
2024/6/1,2024/6/1 18:20,card,ANON-0000-0000-0251,32.82,Americano with Milk
2024/6/1,2024/6/1 18:21,card,ANON-0000-0000-0251,32.82,Americano with Milk
2024/6/1,2024/6/1 20:50,card,ANON-0000-0000-0154,37.72,Cappuccino
2024/6/1,2024/6/1 20:51,card,ANON-0000-0000-0154,37.72,Cappuccino
2024/6/1,2024/6/1 20:54,cash,,39,Cocoa
2024/6/1,2024/6/1 20:59,card,ANON-0000-0000-0252,37.72,Cocoa
2024/6/1,2024/6/1 21:51,card,ANON-0000-0000-0009,32.82,Americano with Milk
2024/6/2,2024/6/2 20:03,card,ANON-0000-0000-0009,37.72,Latte
2024/6/2,2024/6/2 20:24,card,ANON-0000-0000-0040,32.82,Americano with Milk
2024/6/2,2024/6/2 20:25,card,ANON-0000-0000-0040,37.72,Cappuccino
2024/6/2,2024/6/2 21:07,card,ANON-0000-0000-0097,32.82,Americano with Milk
2024/6/2,2024/6/2 21:30,card,ANON-0000-0000-0253,37.72,Latte
2024/6/2,2024/6/2 22:43,cash,,34,Americano with Milk
2024/6/3,2024/6/3 10:12,card,ANON-0000-0000-0001,37.72,Latte
